time,x,y,yaw,speed,speed_error,cross_track_error,yaw_rate,thrust_L,thrust_R,steer_L,steer_R,min_cost
221.5800,5.7809,-171.9584,-1.1284,1.2738,0.0262,0.1209,0.0803,-3.0468,594.2500,-0.0672,0.1344,108.7917
221.6760,5.8319,-172.0760,-1.1206,1.2742,0.0258,0.0535,0.0740,-7.4049,607.2944,-0.0664,0.1357,114.7627
221.8120,5.8828,-172.1919,-1.1126,1.2732,0.0268,0.1535,0.0648,-13.7237,611.5289,-0.0659,0.1370,139.2408
221.8720,5.9343,-172.3076,-1.1044,1.2722,0.0278,0.0633,0.0660,-17.7389,615.9290,-0.0653,0.1382,111.1078
221.9760,5.9864,-172.4230,-1.0961,1.2714,0.0286,0.1137,0.0783,-26.0114,622.5674,-0.0647,0.1395,127.1463
222.0680,6.0392,-172.5381,-1.0876,1.2707,0.0293,0.0946,0.0787,-32.7458,628.4231,-0.0639,0.1410,106.4449
222.1720,6.0927,-172.6530,-1.0789,1.2700,0.0300,0.0780,0.0732,-35.7638,630.4975,-0.0632,0.1424,115.1446
222.2640,6.1469,-172.7675,-1.0701,1.2694,0.0306,0.1327,0.0915,-36.9071,635.8910,-0.0625,0.1437,103.9298
222.3600,6.2018,-172.8817,-1.0613,1.2688,0.0312,0.0548,0.0760,-42.9874,642.8163,-0.0619,0.1452,112.6746
222.4680,6.2574,-172.9955,-1.0522,1.2683,0.0317,0.1434,0.0735,-42.2658,650.0960,-0.0609,0.1466,125.1818
222.5640,6.3137,-173.1089,-1.0431,1.2678,0.0322,0.0617,0.1032,-47.5390,658.0578,-0.0601,0.1481,100.4712
222.6600,6.3709,-173.2219,-1.0340,1.2674,0.0326,0.0981,0.0985,-49.0633,663.0178,-0.0593,0.1497,118.5693
222.7960,6.4288,-173.3346,-1.0249,1.2670,0.0330,0.0934,0.0718,-53.2535,668.5902,-0.0586,0.1510,103.9563
222.8600,6.4875,-173.4468,-1.0156,1.2667,0.0333,0.0528,0.0915,-56.2443,666.0178,-0.0582,0.1523,117.2139
222.9560,6.5471,-173.5587,-1.0064,1.2665,0.0335,0.1342,0.0942,-60.3526,669.2949,-0.0575,0.1537,111.2462
223.0600,6.6077,-173.6702,-0.9972,1.2664,0.0336,0.0195,0.0935,-60.9700,668.8169,-0.0568,0.1552,116.5886
223.1600,6.6691,-173.7813,-0.9880,1.2664,0.0336,0.1225,0.0930,-58.1749,669.1182,-0.0562,0.1565,142.3559
223.2560,6.7314,-173.8920,-0.9788,1.2665,0.0335,0.0517,0.0870,-61.3205,670.9460,-0.0556,0.1578,127.5179
223.3600,6.7946,-174.0022,-0.9697,1.2666,0.0334,0.0754,0.0825,-62.5414,671.3803,-0.0551,0.1592,139.6361
223.4600,6.8587,-174.1120,-0.9607,1.2668,0.0332,0.1001,0.0937,-61.3710,669.9619,-0.0545,0.1604,140.1200
223.5600,6.9238,-174.2212,-0.9518,1.2671,0.0329,0.0381,0.0968,-55.3923,668.6539,-0.0538,0.1617,147.4706
223.6560,6.9898,-174.3300,-0.9430,1.2673,0.0327,0.1512,0.0845,-56.5922,669.8235,-0.0532,0.1629,148.4123
223.7880,7.0566,-174.4382,-0.9343,1.2676,0.0324,0.0521,0.0847,-52.3300,672.3103,-0.0528,0.1639,154.3651
223.8560,7.1245,-174.5459,-0.9258,1.2679,0.0321,0.1218,0.0805,-48.7521,670.6022,-0.0522,0.1648,182.7932
223.9520,7.1932,-174.6530,-0.9175,1.2682,0.0318,0.0998,0.0820,-44.4779,673.2278,-0.0518,0.1659,173.2341
224.0520,7.2629,-174.7596,-0.9093,1.2686,0.0314,0.1024,0.0805,-38.5657,672.9766,-0.0511,0.1669,187.7973
224.1520,7.3335,-174.8657,-0.9013,1.2690,0.0310,0.1540,0.0862,-33.7258,673.5472,-0.0506,0.1679,177.6376
224.2560,7.4051,-174.9713,-0.8936,1.2696,0.0304,0.1124,0.0765,-28.8831,664.1926,-0.0503,0.1689,195.4469
224.3480,7.4778,-175.0764,-0.8861,1.2703,0.0297,0.1842,0.0655,-27.4038,662.9584,-0.0495,0.1697,223.8215
224.4520,7.5514,-175.1811,-0.8789,1.2711,0.0289,0.1477,0.0680,-24.7918,662.6663,-0.0490,0.1707,207.4892
224.5520,7.6261,-175.2853,-0.8719,1.2721,0.0279,0.1780,0.0613,-23.9749,657.4264,-0.0485,0.1715,222.9467
224.6560,7.7018,-175.3890,-0.8652,1.2732,0.0268,0.1962,0.0630,-17.1173,654.3755,-0.0480,0.1722,254.0645
224.7880,7.7785,-175.4923,-0.8587,1.2745,0.0255,0.1925,0.0660,-9.2857,648.8010,-0.0478,0.1728,270.8052
224.8600,7.8562,-175.5950,-0.8525,1.2758,0.0242,0.2615,0.0613,-3.7307,645.6770,-0.0475,0.1734,308.7179
224.9520,7.9348,-175.6973,-0.8464,1.2773,0.0227,0.3641,0.0503,1.7373,638.1794,-0.0474,0.1737,307.9254
225.0520,8.0145,-175.7990,-0.8408,1.2788,0.0212,0.4795,0.0428,3.8730,631.7311,-0.0473,0.1743,357.4233
225.1560,8.0951,-175.9003,-0.8354,1.2804,0.0196,0.6003,0.0358,5.9699,621.6679,-0.0469,0.1748,447.6964
225.2560,8.1766,-176.0010,-0.8303,1.2821,0.0179,0.5757,0.0443,12.4567,615.6985,-0.0466,0.1752,315.6383
225.3560,8.2590,-176.1013,-0.8254,1.2838,0.0162,0.4698,0.0582,15.1622,611.0563,-0.0465,0.1756,259.6023
225.4560,8.3424,-176.2009,-0.8209,1.2855,0.0145,0.3781,0.0295,23.7321,604.1278,-0.0464,0.1758,243.2376
225.5560,8.4265,-176.3000,-0.8166,1.2872,0.0128,0.3137,0.0352,31.0399,601.1270,-0.0467,0.1758,236.3871
225.6560,8.5114,-176.3985,-0.8126,1.2888,0.0112,0.2950,0.0215,36.5851,598.9620,-0.0467,0.1758,231.3378
225.7840,8.5971,-176.4964,-0.8088,1.2903,0.0097,0.3300,0.0355,42.4796,591.4069,-0.0466,0.1757,253.8500
225.8520,8.6835,-176.5938,-0.8054,1.2918,0.0082,0.4052,0.0250,49.6052,582.3959,-0.0468,0.1756,299.5029
225.9520,8.7707,-176.6906,-0.8022,1.2932,0.0068,0.5028,0.0268,57.9703,573.7414,-0.0469,0.1754,348.3350
226.0560,8.8586,-176.7868,-0.7993,1.2947,0.0053,0.6123,0.0305,59.0682,562.3827,-0.0469,0.1753,402.4380
226.1560,8.9473,-176.8825,-0.7966,1.2961,0.0039,0.6242,0.0280,61.5812,555.3959,-0.0474,0.1749,287.1646
226.2600,9.0366,-176.9777,-0.7943,1.2975,0.0025,0.5178,0.0215,70.0284,552.6350,-0.0479,0.1747,227.4999
226.3520,9.1265,-177.0723,-0.7922,1.2988,0.0012,0.4244,0.0150,78.4659,543.3179,-0.0486,0.1741,209.7583
226.4520,9.2171,-177.1664,-0.7903,1.3000,0.0000,0.3545,0.0237,89.8772,535.8253,-0.0491,0.1736,197.4644
226.5560,9.3081,-177.2600,-0.7887,1.3010,-0.0010,0.3238,0.0108,98.6419,530.8931,-0.0494,0.1731,190.0537
226.6520,9.3998,-177.3530,-0.7873,1.3021,-0.0021,0.3429,0.0205,104.8111,519.9287,-0.0499,0.1725,208.5374
226.7840,9.4919,-177.4455,-0.7863,1.3030,-0.0030,0.4050,-0.0090,109.7338,510.0130,-0.0505,0.1717,240.0902
226.8560,9.5846,-177.5375,-0.7854,1.3039,-0.0039,0.4941,-0.0028,116.9718,501.3428,-0.0513,0.1710,282.1949
226.9560,9.6777,-177.6292,-0.7849,1.3047,-0.0047,0.5982,0.0125,121.2542,493.3410,-0.0520,0.1700,344.7152
227.0560,9.7713,-177.7203,-0.7846,1.3056,-0.0056,0.6341,-0.0050,127.0017,485.7554,-0.0527,0.1691,233.4556
227.1520,9.8653,-177.8111,-0.7845,1.3063,-0.0063,0.5219,-0.0092,136.1727,475.3120,-0.0535,0.1682,172.3718
227.2440,9.9597,-177.9014,-0.7847,1.3069,-0.0069,0.4200,0.0045,146.1623,470.4925,-0.0540,0.1672,148.4295
227.3480,10.0544,-177.9913,-0.7850,1.3075,-0.0075,0.3381,0.0100,151.0388,463.9883,-0.0546,0.1662,124.3800
227.4360,10.1494,-178.0809,-0.7856,1.3080,-0.0080,0.2934,-0.0003,160.5897,454.8044,-0.0555,0.1651,114.6682
227.5400,10.2447,-178.1700,-0.7865,1.3083,-0.0083,0.3027,0.0015,165.8909,446.0347,-0.0564,0.1639,129.9366
227.6400,10.3402,-178.2589,-0.7875,1.3086,-0.0086,0.3619,-0.0240,169.4114,437.0083,-0.0574,0.1627,162.5297
227.7680,10.4360,-178.3474,-0.7888,1.3089,-0.0089,0.4518,-0.0287,173.4292,431.3663,-0.0583,0.1616,208.4234
227.8400,10.5320,-178.4357,-0.7902,1.3091,-0.0091,0.5577,-0.0260,181.5020,422.7636,-0.0594,0.1603,276.8773
227.9400,10.6281,-178.5236,-0.7919,1.3092,-0.0092,0.6251,0.0040,189.2679,416.1061,-0.0604,0.1585,176.9369
228.0400,10.7244,-178.6113,-0.7936,1.3092,-0.0092,0.5054,-0.0268,195.7077,401.3097,-0.0616,0.1572,120.5163
228.1320,10.8208,-178.6988,-0.7956,1.3091,-0.0091,0.3924,-0.0227,195.0798,399.0932,-0.0628,0.1558,83.0749
228.2360,10.9179,-178.7866,-0.7977,1.3098,-0.0098,0.2933,-0.0315,199.8728,395.8746,-0.0639,0.1546,77.5089
228.3360,11.0142,-178.8734,-0.8000,1.3091,-0.0091,0.2290,-0.0308,205.7676,394.7010,-0.0650,0.1532,74.6502
228.4320,11.1112,-178.9607,-0.8023,1.3094,-0.0094,0.2292,-0.0160,213.2641,385.7182,-0.0662,0.1520,90.0936
228.5400,11.2074,-179.0469,-0.8047,1.3083,-0.0083,0.2934,-0.0148,218.9261,377.1954,-0.0675,0.1508,124.1079
228.6360,11.3036,-179.1331,-0.8073,1.3073,-0.0073,0.3911,-0.0308,228.7746,369.2834,-0.0689,0.1495,171.2088
228.7720,11.4006,-179.2199,-0.8099,1.3073,-0.0073,0.5040,-0.0260,230.3184,362.1341,-0.0700,0.1483,235.6705
228.8320,11.4966,-179.3057,-0.8127,1.3060,-0.0060,0.6210,-0.0273,235.8500,356.4877,-0.0713,0.1468,198.8632
228.9360,11.5926,-179.3916,-0.8155,1.3048,-0.0048,0.4961,-0.0487,241.8076,345.8699,-0.0727,0.1454,174.6662
229.0360,11.6886,-179.4775,-0.8185,1.3037,-0.0037,0.3740,-0.0258,244.4737,344.5933,-0.0739,0.1442,149.3847
229.1400,11.7845,-179.5634,-0.8216,1.3026,-0.0026,0.2584,-0.0427,248.0761,338.1270,-0.0751,0.1428,164.3871
229.2360,11.8803,-179.6493,-0.8247,1.3015,-0.0015,0.1641,-0.0375,251.4542,334.3088,-0.0764,0.1416,181.9439
229.3320,11.9759,-179.7352,-0.8279,1.3003,-0.0003,0.1420,-0.0575,254.1575,333.7322,-0.0777,0.1400,208.6970
229.4320,12.0713,-179.8211,-0.8312,1.2991,0.0009,0.2155,-0.0320,254.1205,329.7801,-0.0790,0.1387,250.5419
229.5320,12.1657,-179.9063,-0.8345,1.2969,0.0031,0.3241,-0.0360,253.8172,325.6672,-0.0803,0.1373,325.1859
229.6360,12.2609,-179.9925,-0.8378,1.2959,0.0041,0.4440,-0.0360,259.1527,320.0841,-0.0817,0.1361,389.6529
229.7640,12.3551,-180.0780,-0.8411,1.2938,0.0062,0.5664,-0.0425,255.4663,317.2171,-0.0830,0.1347,491.4757
229.8320,12.4499,-180.1644,-0.8444,1.2929,0.0071,0.5141,-0.0295,256.9464,312.3437,-0.0842,0.1335,481.7264
229.9280,12.5456,-180.2519,-0.8476,1.2933,0.0067,0.3856,-0.0432,254.7698,304.1843,-0.0855,0.1326,504.3307
230.0320,12.6391,-180.3378,-0.8509,1.2912,0.0088,0.2612,-0.0300,253.6692,299.8366,-0.0867,0.1313,536.2852
230.1320,12.7324,-180.4237,-0.8540,1.2892,0.0108,0.1417,-0.0527,254.0709,292.3244,-0.0879,0.1302,597.4375
230.2360,12.8254,-180.5098,-0.8572,1.2870,0.0130,0.0642,-0.0352,259.1871,287.0066,-0.0891,0.1289,652.1246
230.3360,12.9180,-180.5958,-0.8602,1.2848,0.0152,0.1422,-0.0397,258.0126,284.8947,-0.0903,0.1276,725.8220
230.4280,13.0101,-180.6818,-0.8633,1.2823,0.0177,0.2610,-0.0457,256.2656,278.9001,-0.0917,0.1264,827.5786
230.5280,13.1018,-180.7678,-0.8662,1.2797,0.0203,0.3841,-0.0345,247.1372,275.5398,-0.0928,0.1253,931.8273
230.6240,13.1930,-180.8537,-0.8692,1.2769,0.0231,0.5082,-0.0275,243.2766,270.7121,-0.0940,0.1241,1049.9015
230.7640,13.2837,-180.9396,-0.8720,1.2739,0.0261,0.5606,-0.0480,242.2633,267.5720,-0.0950,0.1231,1162.3535
230.8280,13.3738,-181.0253,-0.8748,1.2706,0.0294,0.4363,-0.0347,242.9063,265.2677,-0.0961,0.1218,1224.2872
230.9280,13.4633,-181.1109,-0.8774,1.2670,0.0330,0.3125,-0.0215,239.7746,259.8203,-0.0971,0.1208,1301.6932
231.0240,13.5522,-181.1964,-0.8799,1.2631,0.0369,0.1895,-0.0100,234.3475,255.3008,-0.0981,0.1197,1391.9517
231.1200,13.5522,-181.1964,-0.8799,1.2631,0.0369,0.1895,-0.0100,234.7993,252.5957,-0.0991,0.1188,1394.0977
231.2200,13.6404,-181.2816,-0.8824,1.2590,0.0410,0.0678,-0.0282,230.9788,247.6234,-0.0999,0.1181,1502.3170
231.3280,13.7280,-181.3667,-0.8847,1.2545,0.0455,0.0580,-0.0235,227.9026,247.5668,-0.1008,0.1169,1620.2966
231.4240,13.8150,-181.4515,-0.8869,1.2498,0.0502,0.1781,-0.0080,225.5795,249.3350,-0.1017,0.1161,1741.4736
231.5240,13.9012,-181.5361,-0.8891,1.2447,0.0553,0.2987,-0.0372,226.4479,246.8875,-0.1024,0.1154,1894.5190
231.6200,13.9868,-181.6205,-0.8911,1.2394,0.0606,0.4187,-0.0265,225.0760,241.8341,-0.1033,0.1146,2039.3185
231.7560,14.0680,-181.7012,-0.8930,1.2338,0.0662,0.5332,-0.0325,220.7128,237.6723,-0.1039,0.1138,2208.5837
231.8200,14.1487,-181.7817,-0.8946,1.2281,0.0719,0.5438,0.0005,214.0110,232.7744,-0.1047,0.1131,2363.2178
231.9240,14.2322,-181.8653,-0.8963,1.2220,0.0780,0.4256,-0.0145,209.9204,226.1329,-0.1054,0.1127,2488.9670
232.0360,14.3221,-181.9554,-0.8981,1.2157,0.0843,0.2984,-0.0227,205.9310,226.7945,-0.1059,0.1120,2648.6270
232.1200,14.4042,-182.0385,-0.8996,1.2093,0.0907,0.1815,-0.0222,199.0412,227.1906,-0.1065,0.1114,2799.1873
232.2200,14.4857,-182.1214,-0.9010,1.2027,0.0973,0.0655,-0.0267,190.2838,226.0893,-0.1073,0.1107,2968.6548
232.3120,14.5595,-182.1972,-0.9022,1.1960,0.1040,0.0408,-0.0083,184.5471,219.9121,-0.1078,0.1102,3112.1853
232.4160,14.6396,-182.2794,-0.9034,1.1890,0.1110,0.1553,-0.0295,177.0488,214.9571,-0.1082,0.1096,3302.8235
232.5080,14.7257,-182.3678,-0.9046,1.1815,0.1185,0.2787,-0.0060,171.3772,211.7415,-0.1085,0.1092,3509.3823
