time,x,y,yaw,speed,speed_error,cross_track_error,yaw_rate,thrust_L,thrust_R,steer_L,steer_R,min_cost
54.8760,18.6981,13.2148,0.7507,1.3080,-0.0080,0.5529,0.0110,208.8350,422.5308,0.0354,0.0982,349.5515
55.0040,18.8025,13.2949,0.7514,1.3100,-0.0100,0.4702,0.0048,209.9902,420.4664,0.0355,0.0988,301.9987
55.0680,18.9066,13.3756,0.7519,1.3118,-0.0118,0.4130,0.0023,217.0886,418.6986,0.0357,0.0993,289.8665
55.1680,19.0103,13.4567,0.7522,1.3134,-0.0134,0.3927,0.0110,224.1018,409.6212,0.0359,0.0996,290.2606
55.2720,19.1136,13.5383,0.7521,1.3148,-0.0148,0.4148,-0.0075,224.4589,407.4902,0.0360,0.1000,311.6181
55.3680,19.2165,13.6204,0.7517,1.3160,-0.0160,0.4734,-0.0200,225.8022,403.5076,0.0361,0.1002,337.4969
55.4680,19.3191,13.7029,0.7509,1.3171,-0.0171,0.5571,-0.0185,225.7802,403.0510,0.0361,0.1004,388.9034
55.5680,19.4212,13.7858,0.7498,1.3180,-0.0180,0.6002,-0.0008,228.8957,399.1093,0.0359,0.1003,283.2294
55.6760,19.5230,13.8691,0.7485,1.3187,-0.0187,0.4975,-0.0113,229.9255,394.4536,0.0357,0.1001,233.2154
55.7680,19.6243,13.9528,0.7468,1.3193,-0.0193,0.4111,-0.0250,230.6463,392.7409,0.0353,0.0998,203.9176
55.8680,19.7253,14.0368,0.7449,1.3197,-0.0197,0.3531,-0.0237,232.8406,384.2127,0.0351,0.0994,188.0677
56.0000,19.8259,14.1212,0.7428,1.3200,-0.0200,0.3385,-0.0310,240.3263,379.0696,0.0346,0.0990,185.9068
56.0680,19.9262,14.2060,0.7405,1.3201,-0.0201,0.3723,-0.0315,244.8100,373.4414,0.0343,0.0987,215.9730
56.1640,20.0260,14.2910,0.7379,1.3201,-0.0201,0.4435,-0.0370,247.0626,368.7930,0.0336,0.0984,249.1540
56.2720,20.1255,14.3762,0.7350,1.3199,-0.0199,0.5374,-0.0340,245.4177,362.2627,0.0328,0.0975,300.9743
56.3680,20.2246,14.4618,0.7319,1.3196,-0.0196,0.5329,-0.0270,242.1812,359.2623,0.0322,0.0967,179.5986
56.4720,20.3233,14.5475,0.7285,1.3191,-0.0191,0.4227,-0.0200,244.5729,355.6245,0.0313,0.0959,134.9924
56.5640,20.4217,14.6334,0.7249,1.3185,-0.0185,0.3277,-0.0332,251.6832,348.7770,0.0303,0.0946,106.2871
56.6720,20.5197,14.7195,0.7212,1.3178,-0.0178,0.2647,-0.0360,253.9636,340.7396,0.0294,0.0938,100.6120
56.7720,20.6173,14.8057,0.7173,1.3169,-0.0169,0.2580,-0.0507,254.4875,337.4321,0.0285,0.0929,115.6710
56.8720,20.7146,14.8921,0.7132,1.3158,-0.0158,0.3111,-0.0512,259.8695,333.5182,0.0273,0.0917,146.6804
57.0000,20.8115,14.9785,0.7090,1.3146,-0.0146,0.4007,-0.0552,260.1168,329.8870,0.0263,0.0905,176.9717
57.0680,20.9080,15.0649,0.7045,1.3133,-0.0133,0.5076,-0.0535,263.5135,321.5183,0.0254,0.0896,246.3379
57.1720,21.0042,15.1514,0.7000,1.3118,-0.0118,0.4684,-0.0508,268.4637,315.3778,0.0243,0.0884,119.4204
57.2600,21.1001,15.2380,0.6952,1.3102,-0.0102,0.3484,-0.0530,268.9014,308.9402,0.0231,0.0871,89.8566
57.3600,21.1958,15.3245,0.6903,1.3086,-0.0086,0.2382,-0.0530,275.1586,306.3428,0.0218,0.0856,87.9763
57.4520,21.2911,15.4110,0.6852,1.3068,-0.0068,0.1592,-0.0582,279.0406,304.4411,0.0203,0.0843,71.0131
57.5680,21.3862,15.4974,0.6799,1.3049,-0.0049,0.1643,-0.0572,283.0226,298.3688,0.0188,0.0827,100.6720
57.6600,21.4810,15.5838,0.6745,1.3030,-0.0030,0.2481,-0.0570,289.6542,294.7527,0.0177,0.0815,132.2356
57.7560,21.5756,15.6701,0.6689,1.3010,-0.0010,0.3589,-0.0415,286.2848,290.0419,0.0160,0.0798,180.9885
57.8480,21.5756,15.6701,0.6689,1.3010,-0.0010,0.3589,-0.0415,289.0412,282.1764,0.0146,0.0784,173.3916
57.9840,21.6700,15.7563,0.6632,1.2990,0.0010,0.4783,-0.0637,289.2172,279.9186,0.0129,0.0768,236.0656
58.0480,21.7644,15.8425,0.6573,1.2970,0.0030,0.4306,-0.0575,285.7163,279.0613,0.0114,0.0752,140.3683
58.1480,21.8585,15.9285,0.6513,1.2950,0.0050,0.3036,-0.0782,292.8290,281.9970,0.0100,0.0737,81.2326
58.2480,21.9526,16.0144,0.6453,1.2930,0.0070,0.1778,-0.0700,297.6046,279.3624,0.0083,0.0722,92.0955
58.3440,22.0465,16.1001,0.6391,1.2909,0.0091,0.0591,-0.0550,302.6221,276.4759,0.0066,0.0705,77.0533
58.4360,22.1403,16.1857,0.6330,1.2889,0.0111,0.0877,-0.0667,307.0427,277.2543,0.0050,0.0690,109.8135
58.5400,22.2341,16.2711,0.6269,1.2869,0.0131,0.2099,-0.0590,304.3337,273.8606,0.0035,0.0671,154.5420
58.6440,22.3278,16.3563,0.6206,1.2849,0.0151,0.3355,-0.0600,309.6554,274.7452,0.0018,0.0653,223.0480
58.7440,22.4216,16.4414,0.6144,1.2831,0.0169,0.4616,-0.0715,312.7833,273.1053,0.0002,0.0638,284.1368
58.8320,22.5155,16.5264,0.6081,1.2813,0.0187,0.4313,-0.0665,314.1045,272.4516,-0.0018,0.0620,162.8556
58.9720,22.6095,16.6112,0.6018,1.2798,0.0202,0.3073,-0.0588,320.7513,266.6479,-0.0034,0.0604,134.1536
59.0320,22.7036,16.6958,0.5956,1.2783,0.0217,0.1867,-0.0667,321.6332,266.2315,-0.0049,0.0592,147.2183
59.1360,22.7979,16.7803,0.5893,1.2770,0.0230,0.0853,-0.0530,328.2631,269.0722,-0.0067,0.0575,133.2975
59.2320,22.8924,16.8646,0.5831,1.2760,0.0240,0.1084,-0.0593,327.0757,272.3775,-0.0084,0.0558,159.4047
59.3320,22.9872,16.9487,0.5768,1.2750,0.0250,0.2197,-0.0760,333.1899,271.5844,-0.0100,0.0540,199.9856
59.4320,23.0822,17.0327,0.5706,1.2743,0.0257,0.3420,-0.0480,333.7228,268.0903,-0.0117,0.0525,277.0358
59.5360,23.1815,17.1197,0.5644,1.2737,0.0263,0.4717,-0.0695,330.1117,268.8770,-0.0135,0.0509,333.1248
59.6360,23.2733,17.2000,0.5582,1.2734,0.0266,0.4569,-0.0538,328.5643,273.0540,-0.0154,0.0493,218.7832
59.7360,23.3711,17.2848,0.5522,1.2755,0.0245,0.3392,-0.0718,327.2796,275.0207,-0.0169,0.0477,192.6716
59.8400,23.4671,17.3675,0.5462,1.2748,0.0252,0.2360,-0.0735,336.0853,277.3728,-0.0187,0.0458,168.1899
59.9680,23.5637,17.4502,0.5404,1.2745,0.0255,0.1682,-0.0727,335.2527,280.4089,-0.0204,0.0441,178.1351
60.0320,23.6608,17.5327,0.5347,1.2746,0.0254,0.1820,-0.0592,332.6409,283.3515,-0.0218,0.0425,211.9927
60.1320,23.7584,17.6150,0.5292,1.2750,0.0250,0.2653,-0.0690,332.9164,285.0393,-0.0236,0.0410,236.8452
60.2360,23.8566,17.6972,0.5239,1.2757,0.0243,0.3746,-0.0542,332.4977,285.5553,-0.0255,0.0396,288.8448
60.3360,23.9583,17.7818,0.5188,1.2755,0.0245,0.4969,-0.0583,331.7323,284.4686,-0.0269,0.0381,374.8913
60.4280,24.0539,17.8605,0.5139,1.2770,0.0230,0.4812,-0.0528,330.5641,288.1709,-0.0285,0.0366,248.7994
60.5280,24.1568,17.9448,0.5093,1.2775,0.0225,0.3691,-0.0543,330.1047,290.4156,-0.0301,0.0352,215.8683
60.6280,24.2536,18.0231,0.5049,1.2796,0.0204,0.2808,-0.0468,332.6589,290.1963,-0.0317,0.0339,201.7090
60.7320,24.3577,18.1069,0.5008,1.2805,0.0195,0.2271,-0.0238,326.4939,295.1729,-0.0331,0.0324,215.1768
60.8360,24.4555,18.1848,0.4967,1.2828,0.0172,0.2410,-0.0462,330.7386,295.2803,-0.0344,0.0313,225.2808
60.9640,24.5575,18.2655,0.4933,1.2850,0.0150,0.3128,-0.0205,331.7504,292.6521,-0.0356,0.0301,266.9657
61.0360,24.6569,18.3432,0.4900,1.2882,0.0118,0.4104,-0.0185,331.1544,291.7694,-0.0372,0.0288,329.7757
61.1320,24.7635,18.4261,0.4869,1.2899,0.0101,0.5284,-0.0485,329.2904,294.1571,-0.0386,0.0275,398.5864
61.2320,24.8667,18.5055,0.4841,1.2917,0.0083,0.4843,-0.0393,325.8470,298.1940,-0.0398,0.0265,243.7993
61.3360,24.9705,18.5845,0.4815,1.2935,0.0065,0.3796,-0.0210,327.7147,299.8582,-0.0408,0.0255,215.3479
61.4400,25.0747,18.6632,0.4791,1.2953,0.0047,0.2954,-0.0360,327.3332,300.9434,-0.0421,0.0245,202.4373
61.5320,25.1793,18.7415,0.4770,1.2971,0.0029,0.2535,-0.0215,321.1337,307.5211,-0.0432,0.0234,206.3806
61.6360,25.2845,18.8195,0.4752,1.2989,0.0011,0.2742,-0.0227,322.6736,305.7270,-0.0440,0.0223,226.9851
61.7360,25.3900,18.8970,0.4736,1.3007,-0.0007,0.3466,-0.0222,320.1587,304.4749,-0.0450,0.0214,267.3477
61.8360,25.4961,18.9742,0.4723,1.3025,-0.0025,0.4463,-0.0162,315.2296,304.2615,-0.0459,0.0206,320.8785
61.9760,25.6025,19.0510,0.4713,1.3042,-0.0042,0.5590,-0.0242,312.0105,298.7968,-0.0470,0.0196,374.9544
62.0440,25.7094,19.1274,0.4706,1.3059,-0.0059,0.4629,-0.0172,317.0935,301.2972,-0.0479,0.0188,204.3353
62.1360,25.8166,19.2034,0.4701,1.3074,-0.0074,0.3588,-0.0145,318.9289,306.1238,-0.0484,0.0184,182.4700
62.2280,25.9242,19.2789,0.4699,1.3089,-0.0089,0.2783,-0.0125,312.4340,312.5208,-0.0493,0.0177,165.0407
62.3400,26.0320,19.3540,0.4699,1.3102,-0.0102,0.2459,0.0022,310.1044,310.3179,-0.0498,0.0172,164.0774
62.4200,26.1401,19.4287,0.4701,1.3113,-0.0113,0.2789,0.0065,301.1545,304.3196,-0.0502,0.0168,190.5819
62.5200,26.2486,19.5029,0.4706,1.3123,-0.0123,0.3597,-0.0065,296.6805,302.4275,-0.0508,0.0162,228.5196
62.6200,26.3573,19.5768,0.4713,1.3133,-0.0133,0.4639,0.0157,295.2775,304.3261,-0.0511,0.0159,281.0876
62.7120,26.4662,19.6502,0.4723,1.3140,-0.0140,0.5378,0.0232,295.6954,309.4402,-0.0516,0.0154,185.6318
62.8120,26.5753,19.7231,0.4735,1.3146,-0.0146,0.4202,0.0265,297.5757,307.4123,-0.0517,0.0153,141.7720
62.9440,26.6844,19.7956,0.4749,1.3148,-0.0148,0.3134,0.0100,298.8968,315.6514,-0.0519,0.0152,115.2261
63.0120,26.7937,19.8677,0.4765,1.3149,-0.0149,0.2327,0.0190,296.8138,315.9478,-0.0520,0.0150,105.4131
63.1120,26.9030,19.9392,0.4783,1.3148,-0.0148,0.2100,0.0077,293.0135,324.9875,-0.0523,0.0149,112.7669
63.2040,27.0125,20.0104,0.4803,1.3145,-0.0145,0.2608,0.0195,287.7833,322.9650,-0.0525,0.0151,138.3260
63.3080,27.1221,20.0812,0.4826,1.3141,-0.0141,0.3547,0.0123,283.0363,321.7041,-0.0524,0.0152,175.5561
63.3920,27.2318,20.1516,0.4850,1.3136,-0.0136,0.4662,0.0237,277.5975,322.6229,-0.0523,0.0156,230.8783
63.5000,27.3417,20.2217,0.4877,1.3131,-0.0131,0.4926,0.0143,277.1793,326.1191,-0.0521,0.0161,127.4860
63.5960,27.4524,20.2919,0.4906,1.3133,-0.0133,0.3696,0.0252,272.8192,322.5344,-0.0518,0.0162,89.9409
63.6920,27.5621,20.3611,0.4938,1.3122,-0.0122,0.2557,0.0195,269.8534,325.6682,-0.0514,0.0167,61.9911
63.7880,27.6712,20.4295,0.4971,1.3102,-0.0102,0.1670,0.0283,269.9597,330.0989,-0.0511,0.0172,61.0463
63.9240,27.7806,20.4977,0.5005,1.3085,-0.0085,0.1533,0.0203,267.0697,333.4742,-0.0504,0.0177,71.4394
63.9920,27.8910,20.5664,0.5042,1.3079,-0.0079,0.2295,0.0365,262.6148,333.7480,-0.0500,0.0183,96.1208
64.0880,28.0019,20.6352,0.5080,1.3080,-0.0080,0.3405,0.0195,258.7573,337.4286,-0.0492,0.0189,141.9552
64.1960,28.1119,20.7029,0.5120,1.3066,-0.0066,0.4604,0.0425,251.4968,333.3502,-0.0486,0.0197,202.8805
64.2880,28.2225,20.7709,0.5161,1.3060,-0.0060,0.4537,0.0373,250.9301,333.1558,-0.0481,0.0203,91.6728
64.3880,28.3314,20.8375,0.5204,1.3033,-0.0033,0.3281,0.0425,252.2515,330.7526,-0.0475,0.0211,52.3801
64.4880,28.4421,20.9051,0.5249,1.3028,-0.0028,0.2029,0.0250,250.2166,337.2842,-0.0468,0.0218,42.7364
64.5920,28.5523,20.9723,0.5293,1.3018,-0.0018,0.0915,0.0468,251.2740,335.4209,-0.0460,0.0229,43.2269
64.6880,28.6608,21.0380,0.5339,1.2986,0.0014,0.0927,0.0342,249.3533,345.4104,-0.0452,0.0237,57.7334
64.7960,28.7703,21.1043,0.5385,1.2968,0.0032,0.2035,0.0465,245.9499,342.3118,-0.0444,0.0247,89.3512
64.9240,28.8789,21.1699,0.5433,1.2941,0.0059,0.3260,0.0325,237.8563,345.5311,-0.0432,0.0261,132.8890
64.9920,28.9885,21.2361,0.5480,1.2927,0.0073,0.4521,0.0615,234.6746,351.4952,-0.0421,0.0272,192.7298
65.0880,29.0979,21.3020,0.5529,1.2911,0.0089,0.4396,0.0513,234.1749,351.3793,-0.0411,0.0284,100.5442
65.1920,29.2063,21.3673,0.5578,1.2886,0.0114,0.3132,0.0298,233.6658,355.2793,-0.0399,0.0298,63.4741
65.2880,29.3149,21.4326,0.5629,1.2863,0.0137,0.1869,0.0435,233.7714,360.4080,-0.0387,0.0313,58.3212
65.3880,29.4250,21.4990,0.5680,1.2861,0.0139,0.0609,0.0510,232.0923,368.6769,-0.0375,0.0328,60.1393
65.4880,29.5331,21.5640,0.5731,1.2835,0.0165,0.0720,0.0448,232.2418,369.2088,-0.0365,0.0339,80.2477
65.5880,29.6429,21.6302,0.5784,1.2832,0.0168,0.1982,0.0470,230.4557,368.4023,-0.0353,0.0353,114.4280
65.6920,29.7516,21.6957,0.5837,1.2815,0.0185,0.3246,0.0567,230.3759,369.9653,-0.0343,0.0366,172.5223
65.7920,29.8594,21.7607,0.5891,1.2792,0.0208,0.4504,0.0637,225.7308,371.4746,-0.0332,0.0379,236.8112
65.9200,29.9682,21.8265,0.5944,1.2783,0.0217,0.4500,0.0530,226.2413,371.0433,-0.0324,0.0393,131.0390
65.9840,30.0769,21.8924,0.5998,1.2774,0.0226,0.3280,0.0378,226.2291,375.3306,-0.0310,0.0408,118.8555
66.0800,30.1848,21.9578,0.6052,1.2756,0.0244,0.2129,0.0525,229.1242,377.4521,-0.0299,0.0424,99.8909
66.1880,30.2936,22.0240,0.6105,1.2752,0.0248,0.1211,0.0388,224.9437,378.4503,-0.0287,0.0437,99.2915
66.2840,30.4022,22.0903,0.6158,1.2748,0.0252,0.1281,0.0552,219.8913,381.3898,-0.0276,0.0449,117.1073
66.3880,30.5100,22.1562,0.6211,1.2735,0.0265,0.2240,0.0438,221.0137,384.5109,-0.0264,0.0462,160.1044
66.4760,30.6186,22.2230,0.6263,1.2735,0.0265,0.3414,0.0657,221.4546,387.7497,-0.0252,0.0476,218.5096
66.5800,30.7272,22.2899,0.6315,1.2735,0.0265,0.4641,0.0530,217.0052,389.7998,-0.0241,0.0491,278.9450
66.6760,30.8356,22.3569,0.6367,1.2735,0.0265,0.4737,0.0545,216.7818,390.5747,-0.0227,0.0506,196.2467
66.7720,30.9438,22.4242,0.6419,1.2736,0.0264,0.3596,0.0495,217.5786,384.4356,-0.0215,0.0520,142.6087
66.9080,31.0520,22.4918,0.6470,1.2737,0.0263,0.2582,0.0225,222.6812,387.6869,-0.0203,0.0534,145.4242
66.9760,31.1601,22.5596,0.6521,1.2739,0.0261,0.1909,0.0412,225.7139,386.3052,-0.0191,0.0548,139.7153
67.0760,31.2680,22.6277,0.6570,1.2742,0.0258,0.1966,0.0418,226.6166,386.7208,-0.0176,0.0564,173.4573
67.1800,31.3759,22.6960,0.6619,1.2745,0.0255,0.2709,0.0360,230.6778,387.5772,-0.0167,0.0578,201.4724
67.2760,31.4836,22.7647,0.6665,1.2749,0.0251,0.3750,0.0452,224.9617,387.6631,-0.0157,0.0592,252.6836
67.3800,31.5913,22.8337,0.6709,1.2755,0.0245,0.4905,0.0335,223.9434,385.5060,-0.0145,0.0603,328.6338
67.4720,31.6990,22.9030,0.6752,1.2761,0.0239,0.4972,0.0400,222.9219,387.7588,-0.0134,0.0618,215.7051
67.5680,31.8065,22.9727,0.6793,1.2768,0.0232,0.3903,0.0370,226.0432,390.0664,-0.0123,0.0631,186.4273
67.6760,31.9139,23.0428,0.6833,1.2775,0.0225,0.3000,0.0397,229.8690,388.1647,-0.0112,0.0644,172.3545
67.7760,32.0213,23.1132,0.6871,1.2784,0.0216,0.2458,0.0338,231.5459,391.4851,-0.0103,0.0657,177.2814
67.9160,32.1285,23.1839,0.6907,1.2792,0.0208,0.2522,0.0527,233.3929,390.0715,-0.0092,0.0669,201.2560
67.9760,32.2355,23.2551,0.6942,1.2802,0.0198,0.3157,0.0342,233.9027,387.3095,-0.0084,0.0679,237.3481
68.0760,32.3425,23.3267,0.6974,1.2812,0.0188,0.4107,0.0150,235.6465,391.1841,-0.0075,0.0691,292.3973
68.1800,32.4494,23.3987,0.7005,1.2823,0.0177,0.5204,0.0312,234.1524,389.8877,-0.0063,0.0702,356.9305
68.2720,32.5562,23.4712,0.7033,1.2834,0.0166,0.5101,0.0295,235.4246,390.9087,-0.0055,0.0713,243.8091
68.3680,32.6629,23.5440,0.7060,1.2847,0.0153,0.4074,0.0218,234.1155,391.8105,-0.0046,0.0724,207.3027
68.4720,32.7695,23.6173,0.7084,1.2860,0.0140,0.3239,0.0080,235.1236,392.9771,-0.0039,0.0732,190.5837
68.5680,32.8759,23.6911,0.7107,1.2873,0.0127,0.2775,0.0287,239.5859,394.9766,-0.0033,0.0740,198.6738
68.6720,32.9823,23.7653,0.7128,1.2887,0.0113,0.2871,0.0263,245.7689,391.7190,-0.0025,0.0750,213.6579
68.7680,33.0885,23.8400,0.7148,1.2901,0.0099,0.3483,0.0170,244.1762,388.9543,-0.0016,0.0760,247.7110
68.9000,33.1946,23.9151,0.7166,1.2916,0.0084,0.4403,0.0028,241.2205,382.6454,-0.0007,0.0769,296.1027
68.9680,33.3006,23.9908,0.7181,1.2931,0.0069,0.5478,-0.0052,242.7451,375.0122,0.0003,0.0779,362.7276
69.0680,33.4064,24.0669,0.7194,1.2947,0.0053,0.5029,-0.0065,241.8397,375.6301,0.0010,0.0786,218.6107
69.1640,33.5122,24.1434,0.7204,1.2963,0.0037,0.4016,0.0070,243.8593,372.7326,0.0016,0.0792,195.7390
69.2680,33.6177,24.2203,0.7213,1.2978,0.0022,0.3218,0.0140,242.1030,376.6415,0.0019,0.0796,179.3969
69.3680,33.7230,24.2975,0.7218,1.2992,0.0008,0.2822,0.0000,240.4657,376.3801,0.0024,0.0802,173.9071
69.4600,33.8281,24.3751,0.7223,1.3005,-0.0005,0.2993,0.0150,241.0028,375.5592,0.0027,0.0805,197.8701
69.5640,33.9329,24.4530,0.7225,1.3017,-0.0017,0.3653,-0.0115,246.3834,377.3482,0.0031,0.0810,231.2975
69.6680,34.0375,24.5313,0.7227,1.3028,-0.0028,0.4596,-0.0062,245.4967,371.8471,0.0031,0.0816,279.1269
69.7640,34.1418,24.6099,0.7225,1.3037,-0.0037,0.5682,-0.0155,241.7826,369.0381,0.0035,0.0821,350.4113
69.8960,34.2459,24.6888,0.7224,1.3046,-0.0046,0.4754,-0.0003,243.7287,364.3187,0.0036,0.0824,176.6395
69.9680,34.3497,24.7681,0.7220,1.3054,-0.0054,0.3737,-0.0125,240.0989,368.5644,0.0038,0.0826,148.3687
70.0680,34.4533,24.8476,0.7215,1.3060,-0.0060,0.2953,-0.0105,243.5693,369.1191,0.0038,0.0826,132.0182
70.1680,34.5566,24.9274,0.7208,1.3066,-0.0066,0.2620,-0.0010,246.0445,367.4568,0.0041,0.0828,138.3524
70.2640,34.6595,25.0075,0.7201,1.3069,-0.0069,0.2898,-0.0083,245.9768,362.7108,0.0042,0.0829,151.5833
70.3680,34.7622,25.0878,0.7193,1.3072,-0.0072,0.3648,-0.0027,246.4525,357.4764,0.0040,0.0828,190.9532
70.4680,34.8646,25.1684,0.7183,1.3074,-0.0074,0.4647,-0.0095,251.2265,355.7690,0.0040,0.0829,241.6240
70.5680,34.9668,25.2492,0.7172,1.3074,-0.0074,0.5512,-0.0078,252.9515,345.5353,0.0037,0.0827,168.6381
70.6680,35.0687,25.3303,0.7159,1.3074,-0.0074,0.4352,-0.0240,256.7145,343.3343,0.0036,0.0826,123.8140
70.7680,35.1702,25.4115,0.7145,1.3072,-0.0072,0.3298,-0.0185,260.9795,344.7595,0.0032,0.0821,95.0792
70.9040,35.2715,25.4928,0.7128,1.3069,-0.0069,0.2486,-0.0060,261.8462,348.3200,0.0029,0.0818,85.8540
70.9720,35.3726,25.5744,0.7110,1.3065,-0.0065,0.2203,-0.0060,264.7649,347.7670,0.0027,0.0814,89.8723
71.0800,35.4734,25.6560,0.7090,1.3060,-0.0060,0.2623,-0.0182,268.7842,342.3507,0.0021,0.0810,115.7682
71.1720,35.5739,25.7379,0.7069,1.3054,-0.0054,0.3501,-0.0233,270.2079,337.9169,0.0015,0.0805,148.7527
71.2840,35.6743,25.8199,0.7046,1.3049,-0.0049,0.4580,-0.0265,272.2958,334.6601,0.0011,0.0800,208.0344
71.3720,35.7745,25.9021,0.7021,1.3044,-0.0044,0.5119,-0.0408,272.3292,331.4319,0.0003,0.0793,120.2632
71.4760,35.8745,25.9844,0.6995,1.3038,-0.0038,0.3911,-0.0362,273.6824,328.3571,-0.0003,0.0786,76.2951
71.5760,35.9744,26.0669,0.6968,1.3032,-0.0032,0.2783,-0.0317,278.3841,322.7622,-0.0013,0.0777,53.3695
71.6840,36.0741,26.1494,0.6940,1.3026,-0.0026,0.1881,-0.0273,281.6495,318.9986,-0.0022,0.0768,41.7207
71.7680,36.1736,26.2321,0.6910,1.3020,-0.0020,0.1637,-0.0275,284.3829,319.3993,-0.0029,0.0758,54.3048
71.9080,36.2730,26.3149,0.6878,1.3014,-0.0014,0.2271,-0.0453,286.7406,314.7795,-0.0036,0.0752,84.7945
71.9720,36.3722,26.3977,0.6846,1.3007,-0.0007,0.3313,-0.0210,287.6383,310.1239,-0.0047,0.0741,127.3945
72.0720,36.4712,26.4806,0.6812,1.3000,0.0000,0.4485,-0.0390,289.1542,304.7979,-0.0054,0.0731,186.8307
72.1720,36.5702,26.5635,0.6777,1.2993,0.0007,0.4766,-0.0370,286.7292,300.3734,-0.0062,0.0722,103.2769
72.2720,36.6690,26.6465,0.6741,1.2985,0.0015,0.3508,-0.0318,292.7201,298.4167,-0.0075,0.0711,60.3538
72.3600,36.7676,26.7294,0.6704,1.2977,0.0023,0.2288,-0.0407,294.4666,295.8014,-0.0086,0.0700,29.5428
72.4640,36.8661,26.8123,0.6666,1.2968,0.0032,0.1220,-0.0452,297.7699,297.5252,-0.0096,0.0689,28.9303
72.5520,36.9645,26.8951,0.6627,1.2959,0.0041,0.1025,-0.0475,300.5094,299.8577,-0.0107,0.0681,45.2525
72.6560,37.0627,26.9779,0.6587,1.2949,0.0051,0.1979,-0.0545,298.5052,297.8823,-0.0117,0.0670,73.4137
72.7440,37.1608,27.0606,0.6548,1.2939,0.0061,0.3174,-0.0273,300.3957,295.8538,-0.0127,0.0659,119.4090
72.8880,37.1608,27.0606,0.6548,1.2939,0.0061,0.3174,-0.0273,303.2077,293.2655,-0.0137,0.0649,121.4075
72.9600,37.2589,27.1433,0.6507,1.2928,0.0072,0.4418,-0.0420,305.3520,288.6124,-0.0148,0.0640,186.7964
73.0520,37.3569,27.2260,0.6466,1.2918,0.0082,0.4548,-0.0545,301.4551,286.4339,-0.0157,0.0632,101.7397
73.1560,37.4549,27.3085,0.6426,1.2908,0.0092,0.3268,-0.0537,304.7151,284.2109,-0.0171,0.0620,63.4643
73.2520,37.5529,27.3910,0.6385,1.2899,0.0101,0.1991,-0.0605,307.4453,285.9351,-0.0182,0.0609,31.8648
73.3480,37.6508,27.4735,0.6344,1.2889,0.0111,0.0726,-0.0460,310.1678,287.6108,-0.0193,0.0599,44.9289
73.4480,37.7487,27.5558,0.6303,1.2879,0.0121,0.0606,-0.0477,312.3348,282.7443,-0.0203,0.0590,54.7259
73.5520,37.8466,27.6379,0.6262,1.2869,0.0131,0.1864,-0.0340,316.6856,280.6909,-0.0214,0.0577,80.2337
73.6560,37.9445,27.7200,0.6221,1.2860,0.0140,0.3138,-0.0350,313.4989,277.0455,-0.0226,0.0566,142.0977
73.7520,38.0424,27.8019,0.6180,1.2850,0.0150,0.4413,-0.0375,314.6605,273.6560,-0.0238,0.0554,206.4353
73.8840,38.1404,27.8837,0.6139,1.2841,0.0159,0.4496,-0.0363,318.8189,275.7535,-0.0249,0.0543,109.0283
73.9440,38.2385,27.9653,0.6098,1.2833,0.0167,0.3231,-0.0320,321.8759,276.8090,-0.0260,0.0533,71.3873
74.0480,38.3366,28.0468,0.6057,1.2825,0.0175,0.1980,-0.0547,321.1823,276.8777,-0.0273,0.0521,58.0121
74.1520,38.4348,28.1281,0.6017,1.2816,0.0184,0.0808,-0.0243,327.7591,281.1520,-0.0287,0.0511,60.8170
74.2480,38.5331,28.2092,0.5976,1.2808,0.0192,0.0796,-0.0460,328.3469,283.7945,-0.0300,0.0497,70.2660
74.3520,38.6315,28.2901,0.5936,1.2801,0.0199,0.1965,-0.0398,326.0460,283.7044,-0.0314,0.0485,108.5634
74.4480,38.7301,28.3708,0.5896,1.2794,0.0206,0.3214,-0.0647,324.3747,278.1828,-0.0326,0.0473,151.0118
74.5520,38.8289,28.4514,0.5858,1.2789,0.0211,0.4478,-0.0545,322.7050,275.9533,-0.0338,0.0461,224.2088
74.6520,38.9279,28.5319,0.5819,1.2785,0.0215,0.4560,-0.0258,324.2228,275.5953,-0.0349,0.0451,127.8423
74.7520,39.0271,28.6122,0.5783,1.2782,0.0218,0.3329,-0.0407,327.0389,278.3229,-0.0359,0.0443,89.6645
74.8800,39.1266,28.6923,0.5747,1.2780,0.0220,0.2152,-0.0412,326.5810,280.2078,-0.0369,0.0432,79.3601
74.9480,39.2263,28.7722,0.5713,1.2779,0.0221,0.1198,-0.0260,330.1447,279.0952,-0.0378,0.0421,74.2118
75.0520,39.3261,28.8519,0.5678,1.2778,0.0222,0.1223,-0.0325,334.2704,281.8764,-0.0390,0.0410,96.7020
75.1520,39.4262,28.9314,0.5646,1.2777,0.0223,0.2195,-0.0485,337.6144,281.4774,-0.0404,0.0400,121.2567
75.2480,39.5266,29.0107,0.5614,1.2778,0.0222,0.3377,-0.0368,332.3455,280.0358,-0.0415,0.0389,175.6948
75.3520,39.6272,29.0897,0.5584,1.2779,0.0221,0.4611,-0.0295,328.9376,279.3378,-0.0426,0.0379,233.4885
75.4520,39.7281,29.1686,0.5554,1.2781,0.0219,0.4620,-0.0113,330.3332,282.2377,-0.0435,0.0370,138.1000
